,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,track_name,track_id,artist_name,artist_id
137,0.633,0.47,2,-9.198,1,0.113,0.4,0.0,0.261,0.655,78.419,audio_features,1vGsN6wxEYAho6VpUY2n4W,spotify:track:1vGsN6wxEYAho6VpUY2n4W,https://api.spotify.com/v1/tracks/1vGsN6wxEYAho6VpUY2n4W,https://api.spotify.com/v1/audio-analysis/1vGsN6wxEYAho6VpUY2n4W,119907,4,Honey Pie - Esher Demo,spotify:track:1vGsN6wxEYAho6VpUY2n4W,The Beatles,3WrFJ7ztbogyGnTHbHJFl2
138,0.63,0.277,8,-11.472,0,0.0529,0.805,0.0,0.332,0.717,154.921,audio_features,0HwhpBRNQejQ0lnUc4RPlX,spotify:track:0HwhpBRNQejQ0lnUc4RPlX,https://api.spotify.com/v1/tracks/0HwhpBRNQejQ0lnUc4RPlX,https://api.spotify.com/v1/audio-analysis/0HwhpBRNQejQ0lnUc4RPlX,147733,4,Cry Baby Cry - Esher Demo,spotify:track:0HwhpBRNQejQ0lnUc4RPlX,The Beatles,3WrFJ7ztbogyGnTHbHJFl2
139,0.662,0.392,7,-9.967,1,0.0509,0.86,8.4e-06,0.378,0.402,127.317,audio_features,3LhwP2LcoiaIxMxRnU6zez,spotify:track:3LhwP2LcoiaIxMxRnU6zez,https://api.spotify.com/v1/tracks/3LhwP2LcoiaIxMxRnU6zez,https://api.spotify.com/v1/audio-analysis/3LhwP2LcoiaIxMxRnU6zez,223533,4,Sour Milk Sea - Esher Demo,spotify:track:3LhwP2LcoiaIxMxRnU6zez,The Beatles,3WrFJ7ztbogyGnTHbHJFl2
140,0.263,0.777,2,-8.622,1,0.0382,7.81e-05,0.0,0.462,0.552,126.798,audio_features,6CV4BNCI8xjHeYDR8eEriP,spotify:track:6CV4BNCI8xjHeYDR8eEriP,https://api.spotify.com/v1/tracks/6CV4BNCI8xjHeYDR8eEriP,https://api.spotify.com/v1/audio-analysis/6CV4BNCI8xjHeYDR8eEriP,93507,4,Twist And Shout - Live / Remastered,spotify:track:6CV4BNCI8xjHeYDR8eEriP,The Beatles,3WrFJ7ztbogyGnTHbHJFl2
141,0.36,0.882,9,-8.242,1,0.0462,0.0072,7.75e-06,0.872,0.538,89.735,audio_features,6lynokJ0Ilm55qB4FdVeG7,spotify:track:6lynokJ0Ilm55qB4FdVeG7,https://api.spotify.com/v1/tracks/6lynokJ0Ilm55qB4FdVeG7,https://api.spotify.com/v1/audio-analysis/6lynokJ0Ilm55qB4FdVeG7,192053,4,She's A Woman - Live / Remastered,spotify:track:6lynokJ0Ilm55qB4FdVeG7,The Beatles,3WrFJ7ztbogyGnTHbHJFl2
142,0.418,0.87,11,-6.877,0,0.0507,0.0116,6.02e-05,0.584,0.732,129.684,audio_features,510F0QzxgNnfAVcCrYG2cv,spotify:track:510F0QzxgNnfAVcCrYG2cv,https://api.spotify.com/v1/tracks/510F0QzxgNnfAVcCrYG2cv,https://api.spotify.com/v1/audio-analysis/510F0QzxgNnfAVcCrYG2cv,219733,4,Dizzy Miss Lizzy - Live / Remastered,spotify:track:510F0QzxgNnfAVcCrYG2cv,The Beatles,3WrFJ7ztbogyGnTHbHJFl2
143,0.394,0.81,2,-8.07,1,0.0464,0.0029,0.0,0.318,0.325,121.183,audio_features,2FP07Rr3ZwFmJZXsaj7hjE,spotify:track:2FP07Rr3ZwFmJZXsaj7hjE,https://api.spotify.com/v1/tracks/2FP07Rr3ZwFmJZXsaj7hjE,https://api.spotify.com/v1/audio-analysis/2FP07Rr3ZwFmJZXsaj7hjE,146240,4,Ticket To Ride - Live / Remastered,spotify:track:2FP07Rr3ZwFmJZXsaj7hjE,The Beatles,3WrFJ7ztbogyGnTHbHJFl2
144,0.358,0.854,5,-7.722,1,0.049,0.00891,0.0,0.9,0.624,86.468,audio_features,0WYxVnp9K6RETCRZbtlGHh,spotify:track:0WYxVnp9K6RETCRZbtlGHh,https://api.spotify.com/v1/tracks/0WYxVnp9K6RETCRZbtlGHh,https://api.spotify.com/v1/audio-analysis/0WYxVnp9K6RETCRZbtlGHh,134867,4,Can't Buy Me Love - Live / Remastered,spotify:track:0WYxVnp9K6RETCRZbtlGHh,The Beatles,3WrFJ7ztbogyGnTHbHJFl2
145,0.305,0.627,5,-8.525,1,0.0463,0.0669,0.0,0.802,0.488,72.244,audio_features,4hlVL09xDgvkoVSIu2zQwD,spotify:track:4hlVL09xDgvkoVSIu2zQwD,https://api.spotify.com/v1/tracks/4hlVL09xDgvkoVSIu2zQwD,https://api.spotify.com/v1/audio-analysis/4hlVL09xDgvkoVSIu2zQwD,138733,4,Things We Said Today - Live / Remastered,spotify:track:4hlVL09xDgvkoVSIu2zQwD,The Beatles,3WrFJ7ztbogyGnTHbHJFl2
146,0.199,0.823,2,-8.032,1,0.0393,0.00204,0.0,0.631,0.73,179.693,audio_features,3QiwPPktTczwleIy9jUMpS,spotify:track:3QiwPPktTczwleIy9jUMpS,https://api.spotify.com/v1/tracks/3QiwPPktTczwleIy9jUMpS,https://api.spotify.com/v1/audio-analysis/3QiwPPktTczwleIy9jUMpS,134013,3,Roll Over Beethoven - Live / Remastered,spotify:track:3QiwPPktTczwleIy9jUMpS,The Beatles,3WrFJ7ztbogyGnTHbHJFl2
147,0.279,0.941,9,-6.217,1,0.0712,0.0372,0.000231,0.853,0.642,79.621,audio_features,1dxwZJNoDbXn7zfKR2g1S5,spotify:track:1dxwZJNoDbXn7zfKR2g1S5,https://api.spotify.com/v1/tracks/1dxwZJNoDbXn7zfKR2g1S5,https://api.spotify.com/v1/audio-analysis/1dxwZJNoDbXn7zfKR2g1S5,128747,4,Boys - Live / Remastered,spotify:track:1dxwZJNoDbXn7zfKR2g1S5,The Beatles,3WrFJ7ztbogyGnTHbHJFl2
148,0.287,0.872,0,-7.361,1,0.0555,0.0495,6.48e-06,0.917,0.594,134.105,audio_features,0P0Jm9mZi11ETImhECDhpq,spotify:track:0P0Jm9mZi11ETImhECDhpq,https://api.spotify.com/v1/tracks/0P0Jm9mZi11ETImhECDhpq,https://api.spotify.com/v1/audio-analysis/0P0Jm9mZi11ETImhECDhpq,193760,4,A Hard Day's Night - Live / Remastered,spotify:track:0P0Jm9mZi11ETImhECDhpq,The Beatles,3WrFJ7ztbogyGnTHbHJFl2
149,0.286,0.77,11,-7.242,0,0.0517,0.024,0.0,0.835,0.538,94.967,audio_features,55jAHaYaZtUImilMnroSna,spotify:track:55jAHaYaZtUImilMnroSna,https://api.spotify.com/v1/tracks/55jAHaYaZtUImilMnroSna,https://api.spotify.com/v1/audio-analysis/55jAHaYaZtUImilMnroSna,172600,4,Help! - Live / Remastered,spotify:track:55jAHaYaZtUImilMnroSna,The Beatles,3WrFJ7ztbogyGnTHbHJFl2
150,0.203,0.663,1,-8.037,0,0.0349,0.0203,0.0,0.899,0.725,169.994,audio_features,7j021TxcicWprdXpCcMBeH,spotify:track:7j021TxcicWprdXpCcMBeH,https://api.spotify.com/v1/tracks/7j021TxcicWprdXpCcMBeH,https://api.spotify.com/v1/audio-analysis/7j021TxcicWprdXpCcMBeH,135253,5,All My Loving - Live / Remastered,spotify:track:7j021TxcicWprdXpCcMBeH,The Beatles,3WrFJ7ztbogyGnTHbHJFl2
151,0.357,0.858,4,-8.421,0,0.0866,0.192,0.0,0.671,0.478,78.408,audio_features,0GUp9QOezipeh6BOV1kguV,spotify:track:0GUp9QOezipeh6BOV1kguV,https://api.spotify.com/v1/tracks/0GUp9QOezipeh6BOV1kguV,https://api.spotify.com/v1/audio-analysis/0GUp9QOezipeh6BOV1kguV,191000,4,She Loves You - Live / Remastered,spotify:track:0GUp9QOezipeh6BOV1kguV,The Beatles,3WrFJ7ztbogyGnTHbHJFl2
152,0.38,0.908,0,-5.919,1,0.0483,0.0285,0.0,0.577,0.652,91.242,audio_features,3gluwLob4WQKYDPDKi09Ql,spotify:track:3gluwLob4WQKYDPDKi09Ql,https://api.spotify.com/v1/tracks/3gluwLob4WQKYDPDKi09Ql,https://api.spotify.com/v1/audio-analysis/3gluwLob4WQKYDPDKi09Ql,124653,4,Long Tall Sally - Live / Remastered,spotify:track:3gluwLob4WQKYDPDKi09Ql,The Beatles,3WrFJ7ztbogyGnTHbHJFl2
153,0.432,0.705,0,-8.396,1,0.0334,0.00224,0.0,0.834,0.677,136.18,audio_features,4Dw9HFzXqmdJRM8vfc1FId,spotify:track:4Dw9HFzXqmdJRM8vfc1FId,https://api.spotify.com/v1/tracks/4Dw9HFzXqmdJRM8vfc1FId,https://api.spotify.com/v1/audio-analysis/4Dw9HFzXqmdJRM8vfc1FId,154427,4,You Can't Do That - Live / Bonus Track,spotify:track:4Dw9HFzXqmdJRM8vfc1FId,The Beatles,3WrFJ7ztbogyGnTHbHJFl2
154,0.225,0.834,7,-8.425,1,0.0596,0.0177,0.0,0.948,0.518,141.085,audio_features,6ek0XTffa5eUTkwamO0q5B,spotify:track:6ek0XTffa5eUTkwamO0q5B,https://api.spotify.com/v1/tracks/6ek0XTffa5eUTkwamO0q5B,https://api.spotify.com/v1/audio-analysis/6ek0XTffa5eUTkwamO0q5B,149267,4,I Want To Hold Your Hand - Live / Bonus Track,spotify:track:6ek0XTffa5eUTkwamO0q5B,The Beatles,3WrFJ7ztbogyGnTHbHJFl2
155,0.191,0.896,9,-5.996,1,0.0521,0.0548,0.0,0.488,0.728,175.22,audio_features,1WoLOPeSqaijOuhi9Wm7V1,spotify:track:1WoLOPeSqaijOuhi9Wm7V1,https://api.spotify.com/v1/tracks/1WoLOPeSqaijOuhi9Wm7V1,https://api.spotify.com/v1/audio-analysis/1WoLOPeSqaijOuhi9Wm7V1,141427,4,Everybody’s Trying To Be My Baby - Live / Bonus Track,spotify:track:1WoLOPeSqaijOuhi9Wm7V1,The Beatles,3WrFJ7ztbogyGnTHbHJFl2
156,0.202,0.756,9,-7.895,1,0.0528,0.0183,1.05e-06,0.918,0.669,185.584,audio_features,5tc3aFZhTcW46vRIk23T6e,spotify:track:5tc3aFZhTcW46vRIk23T6e,https://api.spotify.com/v1/tracks/5tc3aFZhTcW46vRIk23T6e,https://api.spotify.com/v1/audio-analysis/5tc3aFZhTcW46vRIk23T6e,164653,3,Baby's In Black - Live / Bonus Track,spotify:track:5tc3aFZhTcW46vRIk23T6e,The Beatles,3WrFJ7ztbogyGnTHbHJFl2
157,0.811,0.629,7,-9.012,1,0.0429,0.045,0.00145,0.0709,0.54,123.585,audio_features,121AmMmQnBWZh8HNjZwuK6,spotify:track:121AmMmQnBWZh8HNjZwuK6,https://api.spotify.com/v1/tracks/121AmMmQnBWZh8HNjZwuK6,https://api.spotify.com/v1/audio-analysis/121AmMmQnBWZh8HNjZwuK6,154849,4,Get Back - Naked Version / Remastered 2013,spotify:track:121AmMmQnBWZh8HNjZwuK6,The Beatles,3WrFJ7ztbogyGnTHbHJFl2
158,0.503,0.502,11,-8.148,0,0.0414,0.498,0.0,0.178,0.499,117.916,audio_features,4Iv7cWRprWUT0ctTsg5s54,spotify:track:4Iv7cWRprWUT0ctTsg5s54,https://api.spotify.com/v1/tracks/4Iv7cWRprWUT0ctTsg5s54,https://api.spotify.com/v1/audio-analysis/4Iv7cWRprWUT0ctTsg5s54,218129,3,Dig A Pony - Naked Version / Remastered 2013,spotify:track:4Iv7cWRprWUT0ctTsg5s54,The Beatles,3WrFJ7ztbogyGnTHbHJFl2
159,0.854,0.625,2,-10.091,1,0.0946,0.276,0.00906,0.13,0.86,128.9,audio_features,23DgBX8Q1n4GW2jN3qSSxn,spotify:track:23DgBX8Q1n4GW2jN3qSSxn,https://api.spotify.com/v1/tracks/23DgBX8Q1n4GW2jN3qSSxn,https://api.spotify.com/v1/audio-analysis/23DgBX8Q1n4GW2jN3qSSxn,147809,4,For You Blue - Naked Version / Remastered 2013,spotify:track:23DgBX8Q1n4GW2jN3qSSxn,The Beatles,3WrFJ7ztbogyGnTHbHJFl2
160,0.569,0.266,3,-10.684,1,0.0303,0.945,0.000523,0.142,0.279,135.754,audio_features,6p6E3pMc9moSp5kV3BLN0y,spotify:track:6p6E3pMc9moSp5kV3BLN0y,https://api.spotify.com/v1/tracks/6p6E3pMc9moSp5kV3BLN0y,https://api.spotify.com/v1/audio-analysis/6p6E3pMc9moSp5kV3BLN0y,214382,4,The Long And Winding Road - Naked Version / Remastered 2013,spotify:track:6p6E3pMc9moSp5kV3BLN0y,The Beatles,3WrFJ7ztbogyGnTHbHJFl2
161,0.699,0.74,7,-9.959,1,0.042,0.157,9.98e-06,0.147,0.913,109.904,audio_features,6uJwK7c62pfQrG9tTkHivn,spotify:track:6uJwK7c62pfQrG9tTkHivn,https://api.spotify.com/v1/tracks/6uJwK7c62pfQrG9tTkHivn,https://api.spotify.com/v1/audio-analysis/6uJwK7c62pfQrG9tTkHivn,200836,4,Two Of Us - Naked Version / Remastered 2013,spotify:track:6uJwK7c62pfQrG9tTkHivn,The Beatles,3WrFJ7ztbogyGnTHbHJFl2
162,0.427,0.73,2,-7.786,1,0.0756,0.0311,0.0,0.135,0.399,164.605,audio_features,5OlB1bAkRhheDudIhWImFy,spotify:track:5OlB1bAkRhheDudIhWImFy,https://api.spotify.com/v1/tracks/5OlB1bAkRhheDudIhWImFy,https://api.spotify.com/v1/audio-analysis/5OlB1bAkRhheDudIhWImFy,210902,4,I've Got A Feeling - Naked Version / Remastered 2013,spotify:track:5OlB1bAkRhheDudIhWImFy,The Beatles,3WrFJ7ztbogyGnTHbHJFl2
163,0.408,0.894,1,-6.746,0,0.123,0.0376,0.0,0.319,0.866,182.399,audio_features,2lq81FsCIMHXxONi1cTx71,spotify:track:2lq81FsCIMHXxONi1cTx71,https://api.spotify.com/v1/tracks/2lq81FsCIMHXxONi1cTx71,https://api.spotify.com/v1/audio-analysis/2lq81FsCIMHXxONi1cTx71,164102,4,One After 909 - Naked Version / Remastered 2013,spotify:track:2lq81FsCIMHXxONi1cTx71,The Beatles,3WrFJ7ztbogyGnTHbHJFl2
164,0.486,0.489,4,-8.626,1,0.0365,0.147,8.63e-06,0.135,0.783,163.63,audio_features,5BhMoGrz5KzG2fA5uzHjZ1,spotify:track:5BhMoGrz5KzG2fA5uzHjZ1,https://api.spotify.com/v1/tracks/5BhMoGrz5KzG2fA5uzHjZ1,https://api.spotify.com/v1/audio-analysis/5BhMoGrz5KzG2fA5uzHjZ1,198862,4,Don't Let Me Down - Naked Version / Remastered 2013,spotify:track:5BhMoGrz5KzG2fA5uzHjZ1,The Beatles,3WrFJ7ztbogyGnTHbHJFl2
165,0.463,0.604,4,-8.626,0,0.0412,0.223,0.0,0.272,0.758,128.451,audio_features,2ISOWWoNh0lVz2XH6lXmrt,spotify:track:2ISOWWoNh0lVz2XH6lXmrt,https://api.spotify.com/v1/tracks/2ISOWWoNh0lVz2XH6lXmrt,https://api.spotify.com/v1/audio-analysis/2ISOWWoNh0lVz2XH6lXmrt,141462,4,I Me Mine - Naked Version / Remastered 2013,spotify:track:2ISOWWoNh0lVz2XH6lXmrt,The Beatles,3WrFJ7ztbogyGnTHbHJFl2
166,0.359,0.461,2,-10.683,1,0.0283,0.509,0.0,0.224,0.794,159.441,audio_features,4tnVkev96FKWFk1wLBYcJA,spotify:track:4tnVkev96FKWFk1wLBYcJA,https://api.spotify.com/v1/tracks/4tnVkev96FKWFk1wLBYcJA,https://api.spotify.com/v1/audio-analysis/4tnVkev96FKWFk1wLBYcJA,218222,4,Across The Universe - Naked Version / Remastered 2013,spotify:track:4tnVkev96FKWFk1wLBYcJA,The Beatles,3WrFJ7ztbogyGnTHbHJFl2
167,0.47,0.404,0,-9.281,1,0.036,0.565,1.68e-05,0.152,0.468,136.888,audio_features,5LMw7NqkEM9x2DPyAbVZGd,spotify:track:5LMw7NqkEM9x2DPyAbVZGd,https://api.spotify.com/v1/tracks/5LMw7NqkEM9x2DPyAbVZGd,https://api.spotify.com/v1/audio-analysis/5LMw7NqkEM9x2DPyAbVZGd,235382,4,Let It Be - Naked Version / Remastered 2013,spotify:track:5LMw7NqkEM9x2DPyAbVZGd,The Beatles,3WrFJ7ztbogyGnTHbHJFl2
168,0.616,0.636,1,-7.055,1,0.0325,0.208,0.0,0.517,0.654,110.618,audio_features,1tdltVUBkiBCW1C3yB4zyD,spotify:track:1tdltVUBkiBCW1C3yB4zyD,https://api.spotify.com/v1/tracks/1tdltVUBkiBCW1C3yB4zyD,https://api.spotify.com/v1/audio-analysis/1tdltVUBkiBCW1C3yB4zyD,159160,4,Yellow Submarine,spotify:track:1tdltVUBkiBCW1C3yB4zyD,The Beatles,3WrFJ7ztbogyGnTHbHJFl2
169,0.568,0.824,4,-4.413,0,0.0333,0.0318,0.0126,0.197,0.826,102.424,audio_features,4epbwW20tHuF9Q6FufAn7Y,spotify:track:4epbwW20tHuF9Q6FufAn7Y,https://api.spotify.com/v1/tracks/4epbwW20tHuF9Q6FufAn7Y,https://api.spotify.com/v1/audio-analysis/4epbwW20tHuF9Q6FufAn7Y,191840,4,Hey Bulldog,spotify:track:4epbwW20tHuF9Q6FufAn7Y,The Beatles,3WrFJ7ztbogyGnTHbHJFl2
170,0.521,0.301,4,-7.118,0,0.0356,0.836,0.0,0.398,0.621,137.382,audio_features,6EOKwO6WaLal58MSsi6U4W,spotify:track:6EOKwO6WaLal58MSsi6U4W,https://api.spotify.com/v1/tracks/6EOKwO6WaLal58MSsi6U4W,https://api.spotify.com/v1/audio-analysis/6EOKwO6WaLal58MSsi6U4W,125227,4,Eleanor Rigby,spotify:track:6EOKwO6WaLal58MSsi6U4W,The Beatles,3WrFJ7ztbogyGnTHbHJFl2
171,0.399,0.649,5,-8.879,1,0.0508,0.555,4.53e-05,0.113,0.657,124.655,audio_features,69c15XPo8sYUqmnngPtFWj,spotify:track:69c15XPo8sYUqmnngPtFWj,https://api.spotify.com/v1/tracks/69c15XPo8sYUqmnngPtFWj,https://api.spotify.com/v1/audio-analysis/69c15XPo8sYUqmnngPtFWj,178707,4,Love You To,spotify:track:69c15XPo8sYUqmnngPtFWj,The Beatles,3WrFJ7ztbogyGnTHbHJFl2
172,0.606,0.413,11,-7.902,0,0.0622,0.116,0.0,0.352,0.889,96.245,audio_features,4KELrBm2uoyn9tq6fZ5P98,spotify:track:4KELrBm2uoyn9tq6fZ5P98,https://api.spotify.com/v1/tracks/4KELrBm2uoyn9tq6fZ5P98,https://api.spotify.com/v1/audio-analysis/4KELrBm2uoyn9tq6fZ5P98,130627,4,All Together Now,spotify:track:4KELrBm2uoyn9tq6fZ5P98,The Beatles,3WrFJ7ztbogyGnTHbHJFl2
173,0.421,0.388,2,-7.754,1,0.0302,0.0137,0.0,0.297,0.651,138.311,audio_features,5wLkhxwU7B9DNglfZAIrQ8,spotify:track:5wLkhxwU7B9DNglfZAIrQ8,https://api.spotify.com/v1/tracks/5wLkhxwU7B9DNglfZAIrQ8,https://api.spotify.com/v1/audio-analysis/5wLkhxwU7B9DNglfZAIrQ8,208400,3,Lucy In The Sky With Diamonds,spotify:track:5wLkhxwU7B9DNglfZAIrQ8,The Beatles,3WrFJ7ztbogyGnTHbHJFl2
174,0.528,0.591,0,-7.411,1,0.0282,0.0162,0.0,0.0726,0.796,130.438,audio_features,0JRBoJ0LwENEiSqaaqbEeG,spotify:track:0JRBoJ0LwENEiSqaaqbEeG,https://api.spotify.com/v1/tracks/0JRBoJ0LwENEiSqaaqbEeG,https://api.spotify.com/v1/audio-analysis/0JRBoJ0LwENEiSqaaqbEeG,138640,4,Think For Yourself,spotify:track:0JRBoJ0LwENEiSqaaqbEeG,The Beatles,3WrFJ7ztbogyGnTHbHJFl2
175,0.33,0.85,7,-5.788,1,0.374,0.126,1.51e-05,0.834,0.602,189.782,audio_features,2GfE6RKmU6xX6zvYmwTlpO,spotify:track:2GfE6RKmU6xX6zvYmwTlpO,https://api.spotify.com/v1/tracks/2GfE6RKmU6xX6zvYmwTlpO,https://api.spotify.com/v1/audio-analysis/2GfE6RKmU6xX6zvYmwTlpO,121360,4,Sgt Pepper's Lonely Hearts Club Band,spotify:track:2GfE6RKmU6xX6zvYmwTlpO,The Beatles,3WrFJ7ztbogyGnTHbHJFl2
176,0.707,0.558,4,-6.697,1,0.0349,0.355,0.0,0.159,0.758,112.277,audio_features,3M5PklZ0bZrjQBtPYyiz7F,spotify:track:3M5PklZ0bZrjQBtPYyiz7F,https://api.spotify.com/v1/tracks/3M5PklZ0bZrjQBtPYyiz7F,https://api.spotify.com/v1/audio-analysis/3M5PklZ0bZrjQBtPYyiz7F,165667,4,With A Little Help From My Friends,spotify:track:3M5PklZ0bZrjQBtPYyiz7F,The Beatles,3WrFJ7ztbogyGnTHbHJFl2
177,0.663,0.606,7,-5.758,1,0.0307,0.0215,0.0,0.119,0.412,96.886,audio_features,2JigRzQ3AWCd4BSJoAI0vR,spotify:track:2JigRzQ3AWCd4BSJoAI0vR,https://api.spotify.com/v1/tracks/2JigRzQ3AWCd4BSJoAI0vR,https://api.spotify.com/v1/audio-analysis/2JigRzQ3AWCd4BSJoAI0vR,180600,4,Baby You're A Rich Man,spotify:track:2JigRzQ3AWCd4BSJoAI0vR,The Beatles,3WrFJ7ztbogyGnTHbHJFl2
178,0.364,0.723,6,-7.378,0,0.0506,0.000409,0.000192,0.0859,0.78,106.807,audio_features,2upaZFZApLrvmkBzBFFS9m,spotify:track:2upaZFZApLrvmkBzBFFS9m,https://api.spotify.com/v1/tracks/2upaZFZApLrvmkBzBFFS9m,https://api.spotify.com/v1/audio-analysis/2upaZFZApLrvmkBzBFFS9m,204507,4,Only A Northern Song,spotify:track:2upaZFZApLrvmkBzBFFS9m,The Beatles,3WrFJ7ztbogyGnTHbHJFl2
179,0.364,0.483,7,-8.22,1,0.0317,0.281,1.53e-06,0.113,0.7,102.967,audio_features,5zqJlEJcn0EfnvAScH8swK,spotify:track:5zqJlEJcn0EfnvAScH8swK,https://api.spotify.com/v1/tracks/5zqJlEJcn0EfnvAScH8swK,https://api.spotify.com/v1/audio-analysis/5zqJlEJcn0EfnvAScH8swK,226667,4,All You Need Is Love,spotify:track:5zqJlEJcn0EfnvAScH8swK,The Beatles,3WrFJ7ztbogyGnTHbHJFl2
180,0.717,0.224,1,-10.832,1,0.056,0.683,0.0,0.13,0.594,140.164,audio_features,1zdBFL2UtwbCEubEdcdSmU,spotify:track:1zdBFL2UtwbCEubEdcdSmU,https://api.spotify.com/v1/tracks/1zdBFL2UtwbCEubEdcdSmU,https://api.spotify.com/v1/audio-analysis/1zdBFL2UtwbCEubEdcdSmU,159093,4,When I'm Sixty Four,spotify:track:1zdBFL2UtwbCEubEdcdSmU,The Beatles,3WrFJ7ztbogyGnTHbHJFl2
181,0.534,0.646,4,-8.998,1,0.0366,0.0155,1.42e-05,0.142,0.852,122.174,audio_features,7qnX6mlylOFWHf75EkfGw7,spotify:track:7qnX6mlylOFWHf75EkfGw7,https://api.spotify.com/v1/tracks/7qnX6mlylOFWHf75EkfGw7,https://api.spotify.com/v1/audio-analysis/7qnX6mlylOFWHf75EkfGw7,162400,4,Nowhere Man,spotify:track:7qnX6mlylOFWHf75EkfGw7,The Beatles,3WrFJ7ztbogyGnTHbHJFl2
182,0.48,0.81,7,-6.167,1,0.0382,4.71e-05,0.0327,0.262,0.208,113.521,audio_features,1ntoOW2GNFCnSO7mmabrTU,spotify:track:1ntoOW2GNFCnSO7mmabrTU,https://api.spotify.com/v1/tracks/1ntoOW2GNFCnSO7mmabrTU,https://api.spotify.com/v1/audio-analysis/1ntoOW2GNFCnSO7mmabrTU,385600,4,It's All Too Much,spotify:track:1ntoOW2GNFCnSO7mmabrTU,The Beatles,3WrFJ7ztbogyGnTHbHJFl2
183,0.772,0.306,8,-16.52,1,0.932,0.773,0.0,0.281,0.965,47.246,audio_features,1GOrFU6g2HwRn5oo9oBmfV,spotify:track:1GOrFU6g2HwRn5oo9oBmfV,https://api.spotify.com/v1/tracks/1GOrFU6g2HwRn5oo9oBmfV,https://api.spotify.com/v1/audio-analysis/1GOrFU6g2HwRn5oo9oBmfV,15428,3,"And Here We Are Again - Live At The BBC For ""Pop Go The Beatles"" / 23rd July, 1963",spotify:track:1GOrFU6g2HwRn5oo9oBmfV,The Beatles,3WrFJ7ztbogyGnTHbHJFl2
184,0.634,0.607,9,-10.635,1,0.0277,0.776,0.000451,0.176,0.925,126.776,audio_features,32O18bd2TXidvDc24fWb8d,spotify:track:32O18bd2TXidvDc24fWb8d,https://api.spotify.com/v1/tracks/32O18bd2TXidvDc24fWb8d,https://api.spotify.com/v1/audio-analysis/32O18bd2TXidvDc24fWb8d,115747,4,"Words Of Love - Live At The BBC For ""Pop Go The Beatles"" / 20th August, 1963",spotify:track:32O18bd2TXidvDc24fWb8d,The Beatles,3WrFJ7ztbogyGnTHbHJFl2
185,0.649,0.176,7,-20.148,1,0.942,0.944,0.0,0.35,0.923,86.051,audio_features,33zZLefXgcbX3f0CFQ49b0,spotify:track:33zZLefXgcbX3f0CFQ49b0,https://api.spotify.com/v1/tracks/33zZLefXgcbX3f0CFQ49b0,https://api.spotify.com/v1/audio-analysis/33zZLefXgcbX3f0CFQ49b0,37267,1,"How About It, Gorgeous? - Live At The BBC For ""Pop Go The Beatles"" / 30th July, 1963",spotify:track:33zZLefXgcbX3f0CFQ49b0,The Beatles,3WrFJ7ztbogyGnTHbHJFl2
186,0.551,0.352,1,-11.919,0,0.0314,0.65,0.0,0.471,0.717,135.669,audio_features,395dNtREg9CV943xnYim8c,spotify:track:395dNtREg9CV943xnYim8c,https://api.spotify.com/v1/tracks/395dNtREg9CV943xnYim8c,https://api.spotify.com/v1/audio-analysis/395dNtREg9CV943xnYim8c,107520,4,"Do You Want To Know A Secret - Live At The BBC For ""Pop Go The Beatles"" / 30th July, 1963",spotify:track:395dNtREg9CV943xnYim8c,The Beatles,3WrFJ7ztbogyGnTHbHJFl2
187,0.588,0.843,7,-9.296,0,0.044,0.752,0.00275,0.476,0.91,137.253,audio_features,1KhdqGq6CNKBqPddqjFCQo,spotify:track:1KhdqGq6CNKBqPddqjFCQo,https://api.spotify.com/v1/tracks/1KhdqGq6CNKBqPddqjFCQo,https://api.spotify.com/v1/audio-analysis/1KhdqGq6CNKBqPddqjFCQo,148800,4,"Lucille - Live At The BBC For ""Pop Go The Beatles"" / 17th September, 1963",spotify:track:1KhdqGq6CNKBqPddqjFCQo,The Beatles,3WrFJ7ztbogyGnTHbHJFl2
188,0.769,0.16,11,-18.609,1,0.935,0.852,0.0,0.153,0.969,125.657,audio_features,1ijQL9FezAggswh77wxvNK,spotify:track:1ijQL9FezAggswh77wxvNK,https://api.spotify.com/v1/tracks/1ijQL9FezAggswh77wxvNK,https://api.spotify.com/v1/audio-analysis/1ijQL9FezAggswh77wxvNK,21067,4,"Hey Paul…. - Live At The BBC For ""Pop Go The Beatles"" / 25th June, 1963",spotify:track:1ijQL9FezAggswh77wxvNK,The Beatles,3WrFJ7ztbogyGnTHbHJFl2
189,0.71,0.474,2,-11.609,1,0.0331,0.944,0.0163,0.256,0.813,111.623,audio_features,07C5ez7XXvd9sE5YM3X83F,spotify:track:07C5ez7XXvd9sE5YM3X83F,https://api.spotify.com/v1/tracks/07C5ez7XXvd9sE5YM3X83F,https://api.spotify.com/v1/audio-analysis/07C5ez7XXvd9sE5YM3X83F,169560,4,"Anna (Go To Him) - Live At The BBC For ""Pop Go The Beatles"" / 27th August, 1963",spotify:track:07C5ez7XXvd9sE5YM3X83F,The Beatles,3WrFJ7ztbogyGnTHbHJFl2
